training_data_file:/Users/crescentonc/code/comp5331/datasets_preprocessed/nowplaying_train_hyperparam.0.txt
test_data_file:/Users/crescentonc/code/comp5331/datasets_preprocessed/nowplaying_test_hyperparam.0.txt
HPO,2500,1000,100,0.1882616064984657
HPO,1000,500,1,0.20568841952845313
HPO,100,100,3,0.2000824838891863
HPO,100,50,2,0.2085145034907731
HPO,750,50,2,0.20887019487061445
HPO,100,100,1,0.20395098061576478
HPO,2500,100,3,0.20092792741681967
HPO,2500,1500,100,0.18812533676604357
HPO,1000,50,2,0.2072594388342455
HPO,1000,500,2,0.20809030064976045
HPO,750,500,15,0.18810720623394173
HPO,1000,1000,1,0.20529332710323264
HPO,2500,50,5,0.19636082619567727
HPO,2500,50,100,0.19096749353937245
HPO,1000,50,5,0.19416147843496082
HPO,1000,50,15,0.19026083440617564
HPO,750,100,2,0.20752242364647333
HPO,750,50,15,0.1904161802984733
HPO,1000,100,100,0.1887141093191432
HPO,2500,50,1,0.2040121334614216
HPO,500,50,2,0.20865824763272156
HPO,1000,500,3,0.20082524968199342
HPO,250,100,15,0.18951815569456465
HPO,2500,100,7,0.18973045369987823
HPO,2500,500,2,0.20807903527028374
HPO,500,50,3,0.2018808269983462
HPO,100,50,5,0.19456703853699855
HPO,2500,100,2,0.20870550638886956
HPO,500,500,3,0.20164394662835028
HPO,2500,100,100,0.18899867486642044
HPO,1000,100,1,0.20396712800788544
HPO,1000,50,1,0.20196209500500478
HPO,500,50,5,0.19512672960997773
HPO,1000,1000,2,0.20839418702584878
HPO,2500,1500,5,0.19389741024442295
HPO,250,100,2,0.20812600381163746
HPO,1000,1000,100,0.18867327887731083
HPO,2500,1500,7,0.19045752663175197
HPO,2500,50,3,0.2020304104135028
HPO,2500,50,15,0.19042611608694918
HPO,1000,100,5,0.19276780021452466
HPO,500,100,100,0.1890461241442153
HPO,1000,500,100,0.18771744068247026
HPO,750,100,3,0.2026996260800464
HPO,500,500,2,0.2088818386954536
HPO,2500,50,2,0.20734995331385941
HPO,500,500,5,0.19294418850168965
HPO,500,50,15,0.190081931382419
HPO,2500,1000,7,0.19084457865871554
HPO,100,50,100,0.1880625044498766
HPO,750,50,1,0.205061531560549
HPO,2500,1000,1,0.20592704144779422
HPO,500,100,2,0.2074289985495389
HPO,750,100,7,0.19103105592245556
HPO,500,50,1,0.2062930029088999
HPO,1000,1000,15,0.18779934893083117
HPO,750,500,1,0.20413943147048053
HPO,2500,100,1,0.20484224969305423
HPO,100,100,100,0.18682636435582115
HPO,2500,500,15,0.18923848440820612
HPO,750,50,5,0.1945215411151957
HPO,100,100,7,0.19034577623979604
HPO,1000,1000,3,0.2006009478161804
HPO,250,100,100,0.18860585278874162
HPO,500,100,7,0.1898030484067674
HPO,2500,1000,2,0.208451083340779
HPO,250,50,5,0.1952990839151955
HPO,250,50,15,0.18962585189623624
HPO,500,500,100,0.1881685269037727
HPO,500,100,3,0.20013894099292354
HPO,1000,100,7,0.19096643555385961
HPO,750,500,5,0.1945662844552175
HPO,500,500,15,0.18882510097172667
HPO,250,100,7,0.19089836914594008
HPO,100,50,15,0.18801103891065019
HPO,2500,1000,3,0.20204087136868473
HPO,500,100,5,0.19381573737657679
HPO,750,500,2,0.20766298472332534
HPO,500,500,7,0.1906590626195578
HPO,2500,100,15,0.18801132966064793
HPO,100,100,5,0.19260607602052993
HPO,2500,50,7,0.1924544386197406
HPO,250,100,1,0.20475345206531503
HPO,750,500,100,0.188685585847073
HPO,750,100,100,0.18827676062439505
HPO,1000,1000,7,0.1900701096470049
HPO,2500,500,100,0.18847783927689574
HPO,750,50,7,0.19221920267974843
HPO,250,100,3,0.20054425552451416
HPO,2500,1000,5,0.1934705060232061
HPO,250,50,100,0.18981168925782138
HPO,1000,500,7,0.18998115909306545
HPO,100,50,1,0.20393471258910603

Best hyperparameter values found:
m_most_recent_sessions: 500
neighborhood_size_k: 500
max_items_in_session: 2
 with Mrr@20:0.2088818386954536
