training_data_file:/Users/crescentonc/code/comp5331/datasets_preprocessed/digi_train_hyperparam.0.txt
test_data_file:/Users/crescentonc/code/comp5331/datasets_preprocessed/digi_test_hyperparam.0.txt
HPO,500,50,5,0.1207787187772299
HPO,500,500,2,0.11772636051780438
HPO,500,500,3,0.12099897523348077
HPO,2500,500,7,0.12122749319543656
HPO,500,100,3,0.12073373386418544
HPO,1000,500,5,0.12131739963502977
HPO,750,500,7,0.12117746688933934
HPO,750,50,100,0.12072969375085095
HPO,2500,100,100,0.12103773527665368
HPO,1000,50,1,0.08498025352951462
HPO,750,50,2,0.11564690713812269
HPO,250,100,7,0.12118512418720627
HPO,2500,50,3,0.1195521988194627
HPO,2500,500,2,0.11780996364224258
HPO,750,100,15,0.12104243296089329
HPO,1000,500,2,0.11791159956854977
HPO,2500,1000,3,0.1209760738503107
HPO,100,100,5,0.12125745817301858
HPO,2500,50,2,0.11573449943645718
HPO,500,500,15,0.12103947097406804
HPO,100,50,100,0.12029823284279491
HPO,1000,500,1,0.08478466178344889
HPO,100,100,3,0.1209736415172231
HPO,100,100,2,0.11765868851904364
HPO,100,100,7,0.1213011694672164
HPO,2500,1000,2,0.11784363880173546
HPO,250,50,5,0.12103091514628585
HPO,1000,50,100,0.12028948209850329
HPO,750,50,15,0.12044673012343156
HPO,750,50,7,0.12067702340633908
HPO,500,100,1,0.08492239883170791
HPO,250,50,2,0.11563213011451967
HPO,500,100,15,0.12107034964749792
HPO,1000,100,1,0.08483940081880624
HPO,2500,1000,15,0.12117210219482394
HPO,500,100,100,0.12091116960319305
HPO,1000,100,5,0.12131010560589411
HPO,100,100,100,0.12083514439007953
HPO,2500,1500,100,0.12094057156698386
HPO,1000,1000,1,0.08480437182639479
HPO,500,100,7,0.12115140015619975
HPO,250,100,15,0.12088779724843422
HPO,2500,100,15,0.12104922409691089
HPO,500,500,1,0.08461459924343459
HPO,2500,100,7,0.12122397215094805
HPO,2500,500,3,0.12112924644077136
HPO,2500,100,2,0.11732342107268785
HPO,500,500,100,0.12093178767797579
HPO,250,50,15,0.12054176036781517
HPO,250,50,100,0.12038729333619518
HPO,1000,50,3,0.11926009307699485
HPO,500,50,15,0.12071142433098393
HPO,100,100,15,0.12087245946422374
HPO,500,50,100,0.12068984831312736
HPO,500,100,5,0.12133872314243566
HPO,750,100,2,0.11707910582706137
HPO,750,500,3,0.12106556330165501
HPO,2500,50,7,0.12078821197552901
HPO,250,50,1,0.08460353353993147
HPO,500,50,7,0.12062783469841541
HPO,750,100,100,0.12107854476320984
HPO,2500,500,15,0.12103266491768298
HPO,1000,1000,3,0.12094238817176865
HPO,750,50,5,0.12087660455091524
HPO,1000,100,7,0.12116381152282768
HPO,1000,50,15,0.12065985462551797
HPO,750,50,3,0.11947953214713772
HPO,2500,100,1,0.08495787259191166
HPO,750,50,1,0.08446804765481332
HPO,100,50,3,0.11937903233469346
HPO,1000,1000,5,0.12134093370606373
HPO,100,100,1,0.0848202882917854
HPO,100,50,2,0.11554617698163937
HPO,750,500,5,0.12139386502038002
HPO,2500,100,5,0.12137169016689095
HPO,1000,1000,7,0.12125426401395782
HPO,1000,100,3,0.1207107820621869
HPO,500,100,2,0.11724714327130917
HPO,500,500,7,0.12114842445378804
HPO,1000,100,15,0.1210308404857883
HPO,2500,1000,7,0.1211338874415017
HPO,750,100,1,0.08483118320237923
HPO,1000,100,100,0.12089004172190648
HPO,750,100,3,0.12074948394067855
HPO,100,50,15,0.12010951470628708
HPO,1000,500,15,0.12096028091303943
HPO,500,50,2,0.11544119979613807
HPO,2500,1000,1,0.0848636349177846
HPO,2500,50,5,0.12100068152322846
HPO,250,100,5,0.1212818156015397
HPO,1000,100,2,0.1172801719591143
HPO,1000,1000,15,0.1209250052998515
HPO,1000,50,5,0.12076262834394065
HPO,2500,1500,3,0.12102622949893063
HPO,100,50,7,0.12053526625703681
HPO,500,500,5,0.12143560383979501

Best hyperparameter values found:
m_most_recent_sessions: 500
neighborhood_size_k: 500
max_items_in_session: 5
 with Mrr@20:0.12143560383979501
