training_data_file:/Users/crescentonc/code/comp5331/datasets_preprocessed/30music_train_hyperparam.0.txt
test_data_file:/Users/crescentonc/code/comp5331/datasets_preprocessed/30music_test_hyperparam.0.txt
HPO,750,500,5,0.21557047113664107
HPO,1000,500,1,0.2515884640276345
HPO,1000,1000,15,0.20647484058376842
HPO,1000,500,15,0.20710846231361454
HPO,500,100,100,0.20868418495594665
HPO,250,100,5,0.21483659318961656
HPO,750,500,15,0.20853541653917398
HPO,1000,50,2,0.2376246527437105
HPO,500,50,1,0.25039215563606426
HPO,500,50,7,0.21164422462154456
HPO,750,50,7,0.21025815211983945
HPO,1000,50,100,0.20711051779640438
HPO,1000,500,7,0.2118136953279464
HPO,1000,1000,7,0.21083550609859483
HPO,500,50,15,0.20882529978322936
HPO,750,50,15,0.20709820854854585
HPO,250,100,100,0.20772237889927286
HPO,1000,50,7,0.21031874922100216
HPO,250,100,15,0.20833564044986763
HPO,2500,1000,7,0.2117451945448746
HPO,1000,100,15,0.20689012349621233
HPO,2500,100,1,0.2498551355974474
HPO,2500,50,100,0.20938917167498133
HPO,2500,1500,2,0.23564470351179068
HPO,2500,1500,7,0.21069224285229274
HPO,1000,100,7,0.21145480182713286
HPO,2500,50,2,0.23655015520599312
HPO,1000,50,15,0.2076185503480037
HPO,2500,1500,1,0.25140221018159514
HPO,750,500,1,0.24944652590707647
HPO,100,100,100,0.2073338396956345
HPO,500,500,15,0.20836046075863376
HPO,500,500,1,0.2497599026018171
HPO,250,50,7,0.2120684189620041
HPO,100,100,15,0.20635831974674476
HPO,2500,500,2,0.23657366764328408
HPO,1000,50,1,0.25221413462607545
HPO,2500,100,15,0.20820265867870613
HPO,2500,50,15,0.20777556559304292
HPO,2500,500,1,0.2519111186799518
HPO,1000,100,2,0.23754419095064477
HPO,500,100,1,0.25219494237315354
HPO,750,500,2,0.23841414921539356
HPO,500,50,2,0.2375491025656107
HPO,250,50,1,0.2489833045662096
HPO,2500,100,2,0.23819949833084325
HPO,750,50,100,0.20833972082079136
HPO,100,100,3,0.22504818750991668
HPO,2500,500,100,0.20900806385528523
HPO,2500,1000,1,0.25389199656934014
HPO,2500,100,3,0.22540706805162974
HPO,1000,100,5,0.2164767505270667
HPO,2500,50,5,0.21435825979018794
HPO,100,50,15,0.20723899563847953
HPO,250,100,3,0.22392440431565244
HPO,100,50,7,0.20995609826007225
HPO,100,50,5,0.21490565818815752
HPO,500,500,2,0.23836660485334957
HPO,250,100,2,0.23794487277605023
HPO,100,50,100,0.2076518674838562
HPO,750,100,7,0.21072352483828788
HPO,500,500,3,0.2243355646138169
HPO,1000,1000,1,0.2530827996223582
HPO,1000,1000,2,0.2364172073397561
HPO,750,100,3,0.22546338495474366
HPO,2500,50,7,0.21105152398236388
HPO,2500,1000,2,0.23687806408569048
HPO,500,500,100,0.20850380732211837
HPO,750,50,3,0.22373204540342542
HPO,500,100,7,0.21165915041929834
HPO,250,50,3,0.22569621390614833
HPO,2500,1000,100,0.20921041823976902
HPO,1000,500,2,0.2369979576780997
HPO,2500,500,15,0.20744710326399743
HPO,750,500,7,0.21131210942913087
HPO,2500,1500,100,0.20674930775547978
HPO,100,100,2,0.23701373387455452
HPO,2500,50,1,0.25160722660814505
HPO,750,100,15,0.20781599816057245
HPO,2500,500,5,0.2144840091316403
HPO,2500,1500,15,0.2073740262638516
HPO,500,50,3,0.22566674154284508
HPO,2500,100,100,0.2075750165495306
HPO,500,100,2,0.23683210260497997
HPO,1000,50,3,0.22552626388438402
HPO,750,50,1,0.25301576969898193
HPO,1000,500,5,0.21542088437016374
HPO,2500,1000,3,0.22606638211100208
HPO,750,500,3,0.22541222472423533
HPO,500,500,7,0.21005818209996857
HPO,750,100,5,0.21481916650927207

Best hyperparameter values found:
m_most_recent_sessions: 2500
neighborhood_size_k: 1000
max_items_in_session: 1
 with Mrr@20:0.25389199656934014
